lahmanID,FirstName,LastName,RetrosheetID,batAve2006Sorted,PA
sledgte01,Terrmel,Sledge,sledt001,0.229,78.0
branyru01,Russell,Branyan,branr001,0.228,282.0
napolmi01,Mike,Napoli,napom001,0.228,325.0
hollida02,Damon,Hollins,holld002,0.228,355.0
penato02,Tony,Pena,penat002,0.227,46.0
murphda07,David,Murphy,murpd005,0.227,26.0
castrbe01,Bernie,Castro,castb002,0.227,120.0
rossco01,Cody,Ross,rossc001,0.227,298.0
evereca01,Carl,Everett,everc001,0.227,343.0
fordle01,Lew,Ford,fordl001,0.226,255.0
martean01,Andy,Marte,marta004,0.226,178.0
anderbr03,Brian,Anderson,andeb003,0.225,405.0
santira01,Ramon,Santiago,santr002,0.225,86.0
miltoer01,Eric,Milton,milte001,0.224,58.0
zobribe01,Ben,Zobrist,zobrb001,0.224,198.0
leetr01,Travis,Lee,lee-t002,0.224,388.0
bennega01,Gary,Bennett,benng001,0.223,170.0
byrdma01,Marlon,Byrd,byrdm001,0.223,228.0
cruzne02,Nelson,Cruz,cruzn002,0.223,138.0
mcdonjo03,John,McDonald,mcdoj003,0.223,286.0
pridecu01,Curtis,Pride,pridc001,0.222,33.0
sanchan02,Angel,Sanchez,sanca005,0.222,28.0
sabatcc01,CC,Sabathia,sabac001,0.222,9.0
ellisja01,Jason,Ellison,ellij001,0.222,91.0
thursjo01,Joe,Thurston,thurj001,0.222,20.0
wilkebr01,Brad,Wilkerson,wilkb002,0.222,365.0
hennebr01,Brad,Hennessey,hennb001,0.222,30.0
rosemi01,Mike,Rose,rosem001,0.222,9.0
erstada01,Darin,Erstad,erstd001,0.221,105.0
bottsja01,Jason,Botts,bottj001,0.22,60.0
barmecl01,Clint,Barmes,barmc001,0.22,535.0
melhuad01,Adam,Melhuse,melha001,0.219,139.0
adamsru01,Russ,Adams,adamr002,0.219,280.0
suppaje01,Jeff,Suppan,suppj001,0.218,70.0
reedje03,Jeremy,Reed,reedj004,0.217,229.0
fasansa01,Sal,Fasano,fasas001,0.217,206.0
molinya01,Yadier,Molina,moliy001,0.216,461.0
gomesjo01,Jonny,Gomes,gomej001,0.216,461.0
woodwch01,Chris,Woodward,woodc001,0.216,253.0
guilljo01,Jose,Guillen,guilj001,0.216,268.0
jonesad01,Adam,Jones,jonea003,0.216,76.0
frandke01,Kevin,Frandsen,frank001,0.215,102.0
meyerdr01,Drew,Meyer,meyed003,0.214,15.0
kouzmke01,Kevin,Kouzmanoff,kouzk001,0.214,61.0
rottivi01,Vinny,Rottino,rottv001,0.214,15.0
abercre01,Reggie,Abercrombie,aberr001,0.212,281.0
perezto03,Tomas,Perez,peret003,0.212,254.0
dortame01,Melvin,Dorta,dortm001,0.211,20.0
sandoda01,Danny,Sandoval,sandd003,0.211,43.0
merlolo01,Lou,Merloni,merll001,0.211,23.0
guzmajo03,Joel,Guzman,guzmj004,0.211,23.0
nunezab01,Abraham,Nunez,nunea001,0.211,369.0
stinnke01,Kelly,Stinnett,stink001,0.209,99.0
vazqura01,Ramon,Vazquez,vazqr001,0.209,77.0
bakopa01,Paul,Bako,bakop001,0.209,167.0
doumiry01,Ryan,Doumit,doumr001,0.208,178.0
mccraqu01,Quinton,McCracken,mccrq001,0.208,60.0
crosbbu01,Bubba,Crosby,crosb001,0.207,96.0
prattto02,Todd,Pratt,pratt001,0.207,152.0
matoslu01,Luis,Matos,matol001,0.206,149.0
hernali01,Livan,Hernandez,hernl003,0.206,82.0
hairsje02,Jerry,Hairston,hairj002,0.206,192.0
olmedra01,Ray,Olmedo,olmer001,0.205,48.0
mabryjo01,John,Mabry,mabrj001,0.205,237.0
snowjt01,J. T.,Snow,snowj001,0.205,53.0
marreel01,Eli,Marrero,marre001,0.204,113.0
williwo02,Woody,Williams,willw001,0.204,62.0
younger01,Eric,Young,youne001,0.203,159.0
laneja01,Jason,Lane,lanej001,0.201,345.0
towerjo01,Josh,Towers,towej001,0.2,5.0
colinal01,Alvin,Colina,colia001,0.2,5.0
rogered01,Eddie,Rogers,rogee001,0.2,26.0
novoaro01,Roberto,Novoa,novor002,0.2,5.0
sotoge01,Geovany,Soto,sotog001,0.2,26.0
terrelu01,Luis,Terrero,terrl001,0.2,42.0
astacpe01,Pedro,Astacio,astap001,0.2,34.0
liriafr01,Francisco,Liriano,lirif001,0.2,7.0
morrima01,Matt,Morris,morrm001,0.2,75.0
reyesjo02,Jose,Reyes,reyej002,0.2,5.0
huckake01,Ken,Huckaby,huckk001,0.2,5.0
ruschgl01,Glendon,Rusch,ruscg001,0.2,18.0
garcifr02,Freddy,Garcia,garcf002,0.2,6.0
petityu01,Yusmeiro,Petit,petiy001,0.2,5.0
huberju01,Justin,Huber,hubej001,0.2,11.0
garlajo01,Jon,Garland,garlj001,0.2,7.0
gearyge01,Geoff,Geary,gearg001,0.2,6.0
torresa01,Salomon,Torres,torrs001,0.2,5.0
munsoer01,Eric,Munson,munse001,0.199,156.0
jacksda04,Damian,Jackson,jackd003,0.198,135.0
clarkto02,Tony,Clark,clart002,0.197,147.0
clossjd01,JD,Closser,closj001,0.196,112.0
tuckemi01,Michael,Tucker,tuckm001,0.196,74.0
roberch02,Chris,Roberson,robec001,0.195,43.0
perezti01,Timo,Perez,peret004,0.194,35.0
brownad01,Adrian,Brown,browa001,0.194,40.0
larueja01,Jason,LaRue,laruj001,0.194,230.0
pettian01,Andy,Pettitte,petta001,0.194,73.0
ramirel01,Elizardo,Ramirez,ramie002,0.192,29.0
seleaa01,Aaron,Sele,selea001,0.192,33.0
pedrodu01,Dustin,Pedroia,pedrd001,0.191,98.0
dukeza01,Zach,Duke,dukez001,0.191,78.0
mirabdo01,Doug,Mirabelli,mirad001,0.191,202.0
olsensc01,Scott,Olsen,olses001,0.19,64.0
burrose01,Sean,Burroughs,burrs001,0.19,25.0
wolfra02,Randy,Wolf,wolfr001,0.19,25.0
cotahu01,Humberto,Cota,cotah001,0.19,110.0
bellhma01,Mark,Bellhorn,bellm002,0.19,288.0
edwarmi02,Mike,Edwards,edwam001,0.188,18.0
ledeeri01,Ricky,Ledee,leder001,0.188,91.0
greenan01,Andy,Green,greea001,0.186,102.0
pennybr01,Brad,Penny,pennb002,0.185,70.0
petagro01,Roberto,Petagine,petar001,0.185,32.0
schumsk01,Skip,Schumaker,schus001,0.185,60.0
greenni01,Nick,Green,green001,0.184,127.0
wisede01,Dewayne,Wise,wised001,0.184,40.0
moellch01,Chad,Moeller,moelc001,0.184,104.0
jimenda01,D'Angelo,Jimenez,jimed001,0.183,88.0
diazvi01,Victor,Diaz,diazv001,0.182,11.0
madsory01,Ryan,Madson,madsr001,0.182,38.0
ardoida01,Danny,Ardoin,ardod001,0.18,135.0
watsobr01,Brandon,Watson,watsb002,0.179,29.0
sierrru01,Ruben,Sierra,sierr001,0.179,33.0
chavera01,Raul,Chavez,chavr001,0.179,29.0
marquja01,Jason,Marquis,marqj001,0.179,85.0
bushda01,Dave,Bush,bushd001,0.177,72.0
quintom01,Omar,Quintanilla,quino001,0.176,38.0
alexama02,Manny,Alexander,alexm001,0.176,39.0
mohrdu01,Dustan,Mohr,mohrd001,0.175,43.0
lohseky01,Kyle,Lohse,lohsk001,0.174,24.0
hernaor01,Orlando,Hernandez,herno001,0.174,54.0
willido03,Dontrelle,Willis,willd003,0.172,76.0
widgech01,Chris,Widger,widgc001,0.172,107.0
riggash01,Shawn,Riggans,riggs001,0.172,33.0
nolasri01,Ricky,Nolasco,nolar001,0.171,49.0
glavito02,Tom,Glavine,glavt001,0.17,70.0
piedrjo01,Jorge,Piedra,piedj001,0.169,63.0
peavyja01,Jake,Peavy,peavj001,0.167,69.0
andinro01,Robert,Andino,andir001,0.167,28.0
guzmaan01,Angel,Guzman,guzma001,0.167,16.0
clarkdo01,Doug,Clark,clard002,0.167,6.0
minerza01,Zach,Miner,minez001,0.167,6.0
restomi01,Michael,Restovich,restm001,0.167,13.0
mitrese01,Sergio,Mitre,mitrs001,0.167,14.0
roberna01,Nate,Robertson,roben001,0.167,6.0
leecl02,Cliff,Lee,lee-c003,0.167,6.0
johnsra05,Randy,Johnson,johnr005,0.167,6.0
longte01,Terrence,Long,longt002,0.167,40.0
hillsh01,Shawn,Hill,hills003,0.167,8.0
coatsbu01,Buck,Coats,coatb001,0.167,18.0
nixla01,Laynce,Nix,nix-l001,0.164,70.0
ohkato01,Tomo,Ohka,ohkat001,0.161,35.0
kimby01,Byung-Hyun,Kim,kim-b001,0.16,57.0
thompmi03,Mike,Thompson,thomm004,0.16,29.0
santovi01,Victor,Santos,santv001,0.158,44.0
harriwi01,Willie,Harris,harrw001,0.156,52.0
mateohe01,Henry,Mateo,mateh001,0.154,29.0
maiermi01,Mitch,Maier,maiem001,0.154,15.0
riverre01,Rene,Rivera,river003,0.152,106.0
robleos01,Oscar,Robles,roblo001,0.152,39.0
kotchca01,Casey,Kotchman,kotcc001,0.152,88.0
oswalro01,Roy,Oswalt,oswar001,0.152,90.0
hernaan01,Anderson,Hernandez,herna003,0.152,67.0
lowryno01,Noah,Lowry,lowrn001,0.152,57.0
zambrca01,Carlos,Zambrano,zambc001,0.151,80.0
webbbr01,Brandon,Webb,webbb001,0.151,86.0
sternad01,Adam,Stern,stera001,0.15,21.0
fieldjo02,Josh,Fields,fielj001,0.15,25.0
wittke01,Kevin,Witt,wittk001,0.148,61.0
mathije01,Jeff,Mathis,mathj001,0.145,63.0
lombage01,George,Lombard,lombg001,0.143,26.0
davisra01,Rajai,Davis,davir003,0.143,17.0
rogerke01,Kenny,Rogers,rogek001,0.143,7.0
millewa04,Wade,Miller,millw001,0.143,7.0
clarkho02,Howie,Clark,clarh001,0.143,10.0
knoedju01,Justin,Knoedler,knoej001,0.143,7.0
willida07,David,Williams,willd002,0.143,24.0
bohntj01,T. J.,Bohn,bohnt001,0.143,16.0
backebr01,Brandon,Backe,backb001,0.143,15.0
mathisc01,Scott,Mathieson,maths001,0.143,9.0
cainma01,Matt,Cain,cainm001,0.14,66.0
trachst01,Steve,Trachsel,tracs001,0.14,59.0
schmija01,Jason,Schmidt,schmj001,0.136,72.0
oliveda02,Darren,Oliver,olivd001,0.133,16.0
weaveje01,Jeff,Weaver,weavj002,0.133,39.0
maddugr01,Greg,Maddux,maddg002,0.132,77.0
youngch03,Chris,Young,younc003,0.13,62.0
jennija01,Jason,Jennings,jennj001,0.129,75.0
carpech01,Chris,Carpenter,carpc002,0.127,80.0
alfoned01,Edgardo,Alfonzo,alfoe001,0.126,95.0
ramirho01,Horacio,Ramirez,ramih002,0.125,28.0
kuoho01,Hung-Chih,Kuo,kuo-h001,0.125,11.0
smoltjo01,John,Smoltz,smolj001,0.125,86.0
nievefe01,Fernando,Nieve,nievf001,0.125,23.0
bournmi01,Michael,Bourn,bourm001,0.125,11.0
marshse01,Sean,Marshall,marss002,0.125,43.0
sosajo02,Jorge,Sosa,sosaj002,0.125,32.0
tomkobr01,Brett,Tomko,tomkb001,0.12,31.0
reyesan01,Anthony,Reyes,reyea002,0.12,27.0
capuach01,Chris,Capuano,capuc001,0.118,75.0
francje01,Jeff,Francis,franj003,0.115,80.0
sanchan01,Anibal,Sanchez,sanca004,0.114,38.0
hamelco01,Cole,Hamels,hamec001,0.114,53.0
bensokr01,Kris,Benson,bensk001,0.111,9.0
cepicma01,Matthew,Cepicky,cepim001,0.111,19.0
jacksza01,Zach,Jackson,jackz001,0.111,13.0
figuelu01,Luis,Figueroa,figul001,0.111,9.0
gonzaal01,Alex,Gonzalez,gonza001,0.111,38.0
arroybr01,Bronson,Arroyo,arrob001,0.111,94.0
anderdr01,Drew,Anderson,anded002,0.111,10.0
maholpa01,Paul,Maholm,mahop002,0.109,59.0
haranaa01,Aaron,Harang,haraa001,0.108,81.0
ortizra01,Ramon,Ortiz,ortir002,0.107,66.0
seoja01,Jae Weong,Seo,seo-j001,0.105,22.0
perezol01,Oliver,Perez,pereo002,0.105,41.0
martipe02,Pedro,Martinez,martp001,0.105,49.0
maldoca03,Carlos,Maldonado,maldc003,0.105,20.0
perezan01,Antonio,Perez,perea001,0.102,109.0
hillri01,Rich,Hill,hillr001,0.1,34.0
batismi01,Miguel,Batista,batim001,0.1,72.0
vargacl01,Claudio,Vargas,vargc001,0.098,60.0
reeder01,Eric,Reed,reede001,0.098,47.0
foggjo01,Josh,Fogg,foggj001,0.098,70.0
johnsjo09,Josh,Johnson,johnj009,0.095,49.0
hudsoti01,Tim,Hudson,hudst001,0.095,79.0
moyerja01,Jamie,Moyer,moyej001,0.095,25.0
clausbr01,Brandon,Claussen,claub001,0.095,24.0
liebejo01,Jon,Lieber,liebj001,0.094,63.0
lowede01,Derek,Lowe,lowed001,0.094,79.0
soleral01,Alay,Soler,solea001,0.091,15.0
billich01,Chad,Billingsley,billc001,0.083,28.0
cormila01,Lance,Cormier,corml001,0.083,14.0
correke01,Kevin,Correia,corrk001,0.083,12.0
henslcl01,Clay,Hensley,hensc002,0.083,56.0
rodriwa01,Wandy,Rodriguez,rodrw002,0.081,43.0
difelmi01,Mike,Difelice,difem001,0.08,30.0
trabebi01,Billy,Traber,trabb001,0.077,16.0
roberry01,Ryan,Roberts,rober002,0.077,14.0
priorma01,Mark,Prior,priom001,0.077,14.0
gonzaed01,Edgar,Gonzalez,gonze001,0.077,13.0
clemero02,Roger,Clemens,clemr001,0.074,38.0
barnwch01,Chris,Barnwell,barnc001,0.067,31.0
villaca01,Carlos,Villanueva,villc001,0.067,17.0
chacosh01,Shawn,Chacon,chacs001,0.067,18.0
oconnmi01,Mike,O'Connor,oconm001,0.065,33.0
moehlbr01,Brian,Moehler,moehb001,0.065,40.0
armasto02,Tony,Armas,armat002,0.06,56.0
snellia01,Ian,Snell,sneli001,0.056,65.0
cookaa01,Aaron,Cook,cooka002,0.052,75.0
davisdo02,Doug,Davis,david002,0.046,78.0
davieky01,Kyle,Davies,davik002,0.043,24.0
floydga01,Gavin,Floyd,floyg001,0.043,23.0
mainejo01,John,Maine,mainj001,0.036,32.0
buchhta01,Taylor,Buchholz,bucht001,0.033,35.0
myersbr01,Brett,Myers,myerb001,0.032,74.0
sheetbe01,Ben,Sheets,sheeb001,0.03,37.0
jamesch03,Chuck,James,jamec002,0.029,40.0
wakefti01,Tim,Wakefield,waket001,0.0,4.0
bellhe01,Heath,Bell,bellh001,0.0,1.0
lopezro01,Rodrigo,Lopez,loper001,0.0,3.0
walrole01,Les,Walrond,walrl001,0.0,3.0
wangch01,Chien-Ming,Wang,wangc001,0.0,4.0
belisma01,Matt,Belisle,belim001,0.0,7.0
mechegi01,Gil,Meche,mechg001,0.0,4.0
washbja01,Jarrod,Washburn,washj001,0.0,4.0
hernafe02,Felix,Hernandez,hernf002,0.0,5.0
bergmja01,Jason,Bergmann,bergj001,0.0,11.0
mcleama01,Marty,McLeary,mclem002,0.0,5.0
felicpe01,Pedro,Feliciano,felip002,0.0,3.0
verlaju01,Justin,Verlander,verlj001,0.0,2.0
quirogu01,Guillermo,Quiroz,quirg001,0.0,2.0
braybi01,Bill,Bray,brayb001,0.0,1.0
paronch01,Chad,Paronto,paroc001,0.0,1.0
loewead01,Adam,Loewen,loewa001,0.0,2.0
burneaj01,A. J.,Burnett,burna001,0.0,3.0
messera01,Randy,Messenger,messr001,0.0,2.0
buehrma01,Mark,Buehrle,buehm001,0.0,5.0
turnbde01,Derrick,Turnbow,turnd001,0.0,1.0
broxtjo01,Jonathan,Broxton,broxj001,0.0,4.0
mesajo01,Jose,Mesa,mesaj001,0.0,1.0
britoeu01,Eude,Brito,brite001,0.0,7.0
bowiemi01,Micah,Bowie,bowim001,0.0,1.0
villaos01,Oscar,Villarreal,villo001,0.0,9.0
radkebr01,Brad,Radke,radkb001,0.0,2.0
rabelmi01,Mike,Rabelo,rabem001,0.0,1.0
borkoda01,Dave,Borkowski,borkd001,0.0,5.0
bonsebo01,Boof,Bonser,bonsb001,0.0,4.0
meddebr01,Brandon,Medders,meddb001,0.0,2.0
bondeje01,Jeremy,Bonderman,bondj001,0.0,4.0
gonzami02,Mike,Gonzalez,gonzm001,0.0,1.0
gonzaje01,Geremi,Gonzalez,gonzj003,0.0,11.0
blantjo01,Joe,Blanton,blanj001,0.0,3.0
weathda01,David,Weathers,weatd001,0.0,1.0
mcewijo01,Joe,McEwing,mcewj001,0.0,6.0
gorzeto01,Tom,Gorzelanny,gorzt001,0.0,21.0
mateoju02,Juan,Mateo,matej002,0.0,14.0
woodmi01,Mike,Wood,woodm002,0.0,3.0
worreti01,Tim,Worrell,worrt002,0.0,1.0
martito02,Tom,Martin,martt003,0.0,4.0
heintch01,Chris,Heintz,heinc001,0.0,1.0
wrighja02,Jaret,Wright,wrigj002,0.0,5.0
alvarab01,Abe,Alvarez,alvaa001,0.0,1.0
harenda01,Dan,Haren,hared001,0.0,7.0
hallaro01,Roy,Halladay,hallr001,0.0,3.0
majewga01,Gary,Majewski,majeg001,0.0,4.0
alberma01,Matt,Albers,albem001,0.0,4.0
youngde04,Delwyn,Young,yound004,0.0,5.0
affelje01,Jeremy,Affeldt,affej001,0.0,3.0
hampsju01,Justin,Hampson,hampj001,0.0,5.0
adkinjo01,Jon,Adkins,adkij001,0.0,1.0
hamulti01,Tim,Hamulack,hamut001,0.0,1.0
zambrvi01,Victor,Zambrano,zambv001,0.0,6.0
hancojo01,Josh,Hancock,hancj001,0.0,8.0
marteda01,Damaso,Marte,martd004,0.0,2.0
zitoba01,Barry,Zito,zitob001,0.0,4.0
aquingr01,Greg,Aquino,aquig001,0.0,1.0
pineijo01,Joel,Pineiro,pinej001,0.0,6.0
beimejo01,Joe,Beimel,beimj001,0.0,1.0
pintore01,Renyel,Pinto,pintr001,0.0,1.0
welleto01,Todd,Wellemeyer,wellt002,0.0,2.0
bedarer01,Erik,Bedard,bedae001,0.0,2.0
beamtj01,T. J.,Beam,beamt002,0.0,1.0
grabojo02,John,Grabow,grabj002,0.0,1.0
limajo01,Jose,Lima,limaj001,0.0,6.0
barryke01,Kevin,Barry,barrk001,0.0,2.0
mccluse01,Seth,McClung,mccls002,0.0,2.0
mccarbr01,Brandon,McCarthy,mccab001,0.0,1.0
willije02,Jerome,Williams,willj003,0.0,2.0
pelfrmi01,Mike,Pelfrey,pelfm001,0.0,9.0
hendrbe01,Ben,Hendrickson,hendb001,0.0,4.0
wilsobr01,Brian,Wilson,wilsb001,0.0,2.0
bakersc02,Scott,Baker,bakes002,0.0,3.0
greggke01,Kevin,Gregg,gregk001,0.0,3.0
grimsja01,Jason,Grimsley,grimj001,0.0,4.0
asencmi01,Miguel,Asencio,asenm001,0.0,3.0
helliri01,Rick,Helling,hellr001,0.0,3.0
penato03,Tony,Pena,penat003,0.0,2.0
wisema01,Matt,Wise,wisem001,0.0,1.0
loaizes01,Esteban,Loaiza,loaie001,0.0,6.0
capeljo01,Jose,Capellan,capej001,0.0,2.0
milleco01,Corky,Miller,millc001,0.0,4.0
santaju01,Julio,Santana,santj001,0.0,2.0
dresery01,Ryan,Drese,dresr001,0.0,3.0
kensilo01,Logan,Kensing,kensl001,0.0,1.0
nathajo01,Joe,Nathan,nathj001,0.0,1.0
rodnefe01,Fernando,Rodney,rodnf001,0.0,1.0
narvech01,Chris,Narveson,narvc001,0.0,1.0
schroch01,Chris,Schroder,schrc001,0.0,2.0
keppebo01,Bobby,Keppel,keppb001,0.0,2.0
dinarle01,Lenny,DiNardo,dinal001,0.0,1.0
mussimi01,Mike,Mussina,mussm001,0.0,4.0
desseel01,Elmer,Dessens,desse001,0.0,1.0
dempsry01,Ryan,Dempster,dempr002,0.0,2.0
decasyu01,Yurendell,de Caster,decay001,0.0,2.0
shielja01,Jason,Shiell,shiej001,0.0,6.0
dayza01,Zach,Day,day-z001,0.0,14.0
shielsc01,Scot,Shields,shies002,0.0,1.0
omallry01,Ryan,O'Malley,omalr001,0.0,4.0
kingra01,Ray,King,kingr001,0.0,1.0
daiglca01,Casey,Daigle,daigc001,0.0,1.0
fossuca01,Casey,Fossum,fossc001,0.0,2.0
kazmisc01,Scott,Kazmir,kazms001,0.0,3.0
santajo01,Johan,Santana,santj003,0.0,2.0
hirshja01,Jason,Hirsh,hirsj001,0.0,17.0
nelsojo02,John,Nelson,nelsj003,0.0,5.0
rosarfr01,Francisco,Rosario,rosaf001,0.0,1.0
falkebr01,Brian,Falkenborg,falkb001,0.0,1.0
eyrewi01,Willie,Eyre,eyrew001,0.0,1.0
eyresc01,Scott,Eyre,eyres001,0.0,1.0
evelada01,Dana,Eveland,eveld001,0.0,8.0
estessh01,Shawn,Estes,estes001,0.0,2.0
florero01,Ron,Flores,florr002,0.0,1.0
ryuja01,Jae Kuk,Ryu,ryu-j001,0.0,1.0
nippedu01,Dustin,Nippert,nippd001,0.0,2.0
escobke01,Kelvim,Escobar,escok001,0.0,4.0
nievewi01,Wil,Nieves,nievw001,0.0,6.0
embreal01,Alan,Embree,embra001,0.0,1.0
sampsch01,Chris,Sampson,sampc001,0.0,7.0
rodrife01,Felix,Rodriguez,rodrf002,0.0,1.0
sanchdu01,Duaner,Sanchez,sancd001,0.0,2.0
johnsty01,Tyler,Johnson,johnt002,0.0,1.0
sanchjo01,Jonathan,Sanchez,sancj002,0.0,8.0
eischjo01,Joey,Eischen,eiscj001,0.0,3.0
juliojo01,Jorge,Julio,julij001,0.0,1.0
smallaa01,Aaron,Small,smala001,0.0,2.0
cruzju02,Juan,Cruz,cruzj005,0.0,26.0
smithtr01,Travis,Smith,smitt001,0.0,1.0
ordazlu01,Luis,Ordaz,ordal001,0.0,2.0
housejr01,J. R.,House,housj001,0.0,9.0
tanketa01,Taylor,Tankersley,tankt001,0.0,2.0
leoneju01,Justin,Leone,leonj003,0.0,1.0
hoopeke01,Kevin,Hooper,hoopk001,0.0,5.0
chulkvi01,Vinnie,Chulk,chulv001,0.0,1.0
lestejo01,Jon,Lester,lestj001,0.0,4.0
tejedro01,Rob,Tejeda,tejer001,0.0,3.0
millwke01,Kevin,Millwood,millk004,0.0,6.0
padilvi01,Vicente,Padilla,padiv001,0.0,2.0
cassisc01,Scott,Cassidy,casss001,0.0,1.0
germaju01,Justin,Germano,germj001,0.0,3.0
redmama01,Mark,Redman,redmm002,0.0,3.0
cappsma01,Matt,Capps,cappm001,0.0,3.0
janssca01,Casey,Janssen,jansc001,0.0,1.0
rayke01,Ken,Ray,ray-k001,0.0,1.0
rauchjo01,Jon,Rauch,raucj001,0.0,4.0
cabreda01,Daniel,Cabrera,cabrd001,0.0,2.0
gimenhe01,Hector,Gimenez,gimeh001,0.0,2.0
lillyte01,Ted,Lilly,lillt001,0.0,3.0
abadan01,Andy,Abad,abada001,0.0,5.0
morilju01,Juan,Morillo,morij001,0.0,1.0
lackejo01,John,Lackey,lackj001,0.0,3.0
corcoti02,Tim,Corcoran,corct002,0.0,5.0
knottjo02,Jon,Knott,knotj001,0.0,3.0
koplomi01,Mike,Koplove,koplm001,0.0,1.0
koronjo01,John,Koronka,koroj001,0.0,6.0
riversa01,Saul,Rivera,rives001,0.0,4.0
hannaja01,Jack,Hannahan,hannj001,0.0,10.0
riverma01,Mariano,Rivera,rivem002,0.0,1.0
frankry01,Ryan,Franklin,franr001,0.0,4.0
cordech01,Chad,Cordero,cordc001,0.0,2.0
stantmi02,Mike,Stanton,stanm003,0.0,2.0
sweenbr01,Brian,Sweeney,sweeb001,0.0,1.0
corcoro01,Roy,Corcoran,corcr001,0.0,2.0
fultzaa01,Aaron,Fultz,fulta001,0.0,4.0
stewach01,Chris,Stewart,stewc001,0.0,8.0
gallomi01,Mike,Gallo,gallm002,0.0,1.0
contrjo01,Jose,Contreras,contj002,0.0,6.0
condrcl01,Clay,Condrey,condc001,0.0,2.0
osorifr01,Franquelis,Osoria,osorf001,0.0,2.0
colonba01,Bartolo,Colon,colob001,0.0,2.0
aardsda01,David,Aardsma,aardd001,0.0,3.0
abreuwi01,Winston,Abreu,abrew001,,
accarje01,Jeremy,Accardo,accaj001,,
adamsmi03,Mike,Adams,adamm001,,0.0
alfonan01,Antonio,Alfonseca,alfoa001,,
andrast01,Steve,Andrade,andrs002,,
astacez01,Ezequiel,Astacio,astae001,,0.0
baekch01,Cha-Seung,Baek,baekc001,,
baezda01,Danys,Baez,baezd001,,0.0
bajenje01,Jeff,Bajenaru,bajej001,,0.0
barziph01,Philip,Barzilla,barzp001,,0.0
bauerri01,Rick,Bauer,bauer001,,0.0
bautide01,Denny,Bautista,bautd002,,
baylijo01,Jonah,Bayliss,baylj001,,0.0
beanco01,Colter,Bean,beanc001,,0.0
benitar01,Armando,Benitez,benia001,,0.0
benoijo01,Joaquin,Benoit,benoj001,,0.0
bernead01,Adam,Bernero,berna001,,
betanra01,Rafael,Betancourt,betar001,,0.0
birkiku01,Kurt,Birkins,birkk001,,0.0
bookech01,Chris,Booker,bookc001,,
bootcch01,Chris,Bootcheck,bootc001,,
borowjo01,Joe,Borowski,boroj001,,0.0
boyerbl01,Blaine,Boyer,boyeb001,,0.0
bradfch01,Chad,Bradford,bradc001,,0.0
braunry01,Ryan,Braun,braur001,,
brazoyh01,Yhency,Brazoban,brazy001,,0.0
breslcr01,Craig,Breslow,bresc001,,
brittch01,Chris,Britton,britc001,,0.0
brocado01,Doug,Brocail,brocd001,,0.0
broweji01,Jim,Brower,browj003,,
brownan01,Andrew,Brown,browa002,,
brunebr01,Brian,Bruney,brunb001,,
bulgeja01,Jason,Bulger,bulgj001,,0.0
burgoam01,Ambiorix,Burgos,burga001,,0.0
burnsmi01,Mike,Burns,burnm001,,
burrebr01,Brian,Burres,burrb001,,
byrdati01,Tim,Byrdak,byrdt001,,
cabrefe01,Fernando,Cabrera,cabrf002,,0.0
calerki01,Kiko,Calero,calek001,,0.0
campbbr02,Brett,Campbell,campb002,,0.0
campijo01,Jorge,Campillo,campj002,,
campsh01,Shawn,Camp,camps002,,0.0
carmofa01,Roberto,Hernandez,carmf001,,0.0
carragi01,Giovanni,Carrara,carrg001,,0.0
carrahe01,Hector,Carrasco,carrh001,,0.0
cartela02,Lance,Carter,cartl002,,0.0
castrfa01,Fabio,Castro,castf002,,
chacigu01,Gustavo,Chacin,chacg001,,
chicktr01,Travis,Chick,chict001,,
childja01,Jason,Childers,chilj001,,
choatra01,Randy,Choate,choar001,,0.0
coffeto01,Todd,Coffey,cofft001,,0.0
colomje01,Jesus,Colome,coloj001,,
colonro01,Roman,Colon,color001,,0.0
cordefr01,Francisco,Cordero,cordf002,,0.0
coreybr01,Bryan,Corey,coreb001,,
cormirh01,Rheal,Cormier,cormr001,,0.0
corpama01,Manny,Corpas,corpm001,,0.0
corteda01,David,Cortes,cortd001,,0.0
cottsne01,Neal,Cotts,cottn001,,0.0
crainje01,Jesse,Crain,craij001,,0.0
crucefr01,Francisco,Cruceta,crucf001,,
davisja02,Jason,Davis,davij005,,
dejeami01,Mike,DeJean,dejem001,,0.0
delarjo01,Jorge,De La Rosa,delaj001,,
delcama01,Manny,Delcarmen,delcm001,,0.0
demarch01,Chris,Demaria,demac001,,0.0
devinjo01,Joey,Devine,devij001,,0.0
diazjo01,Jose,Diaz,diazj002,,
dickera01,R. A.,Dickey,dickr001,,
dohmasc01,Scott,Dohmann,dohms001,,
donnebr01,Brendan,Donnelly,donnb001,,0.0
doteloc01,Octavio,Dotel,doteo001,,
downssc01,Scott,Downs,downs001,,0.0
duboser01,Eric,DuBose,duboe001,,
duchsju01,Justin,Duchscherer,duchj001,,0.0
dunnsc01,Scott,Dunn,dunns002,,
durbich01,Chad,Durbin,durbc001,,
eatonad01,Adam,Eaton,eatoa001,,
ericksc01,Scott,Erickson,erics001,,0.0
etherse01,Seth,Etherton,ethes001,,
farnsky01,Kyle,Farnsworth,farnk001,,0.0
feierry01,Ryan,Feierabend,feier001,,
feldmsc01,Scott,Feldman,felds001,,0.0
